0.000000000000000000e+00,-3.952989783417476959e-08
2.083333333333333218e-02,-1.066015539580680237e-06
4.166666666666666435e-02,-5.451910656276091194e-06
6.250000000000000000e-02,-1.237515933733429584e-05
8.333333333333332871e-02,-1.925788255936894196e-05
1.041666666666666574e-01,-2.479702230761148373e-05
1.250000000000000000e-01,-2.922824149242862589e-05
1.458333333333333148e-01,-3.278169698547649867e-05
1.666666666666666574e-01,-3.113393316212329241e-05
1.875000000000000000e-01,-2.019024481484449479e-05
2.083333333333333148e-01,9.531035982282771966e-06
2.291666666666666574e-01,5.032083351826691200e-05
2.500000000000000000e-01,1.048617011914676120e-04
2.708333333333333148e-01,1.696063220905759329e-04
2.916666666666666297e-01,2.445671496089745194e-04
3.125000000000000000e-01,3.311100735680231667e-04
3.333333333333333148e-01,4.248407126850567536e-04
3.541666666666666297e-01,5.254159174424968609e-04
3.750000000000000000e-01,6.299412625834468126e-04
3.958333333333333148e-01,7.356344345113369427e-04
4.166666666666666297e-01,8.407435932278789536e-04
4.375000000000000000e-01,9.446154370034302904e-04
4.583333333333333148e-01,1.046025497601238332e-03
4.791666666666666297e-01,1.142328222660232880e-03
5.000000000000000000e-01,1.235160242298714850e-03
5.208333333333332593e-01,1.322722875651729645e-03
5.416666666666666297e-01,1.406001465252399796e-03
5.625000000000000000e-01,1.483139534593803975e-03
5.833333333333332593e-01,1.555347798472491794e-03
6.041666666666666297e-01,1.620844229602838669e-03
6.250000000000000000e-01,1.680866730073181424e-03
6.458333333333332593e-01,1.733799048803880702e-03
6.666666666666666297e-01,1.780922565137023654e-03
6.875000000000000000e-01,1.820687355460136889e-03
7.083333333333332593e-01,1.855024610797927683e-03
7.291666666666666297e-01,1.881332773303271777e-03
7.500000000000000000e-01,1.901895692025403579e-03
7.708333333333332593e-01,1.917646205474410337e-03
7.916666666666666297e-01,1.924350468583650850e-03
8.125000000000000000e-01,1.926170302944009123e-03
8.333333333333332593e-01,1.923026414627943730e-03
8.541666666666666297e-01,1.916714396230194189e-03
8.750000000000000000e-01,1.907660871006142253e-03
8.958333333333332593e-01,1.897034999605959121e-03
