0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-1.139866138569570198e-02
4.166666666666666435e-02,-5.497781455219826439e-03
6.250000000000000000e-02,-2.876753893681113783e-02
8.333333333333332871e-02,-3.772927504662457882e-02
1.041666666666666574e-01,-2.101244411032344300e-02
1.250000000000000000e-01,3.843728259508794043e-03
1.458333333333333148e-01,9.636445881618136561e-03
1.666666666666666574e-01,1.138478690999007031e-02
1.875000000000000000e-01,-9.968360557967820279e-03
2.083333333333333148e-01,-1.348080799126649340e-02
2.291666666666666574e-01,1.264718326941353943e-03
2.500000000000000000e-01,-2.161309944249761167e-02
2.708333333333333148e-01,-1.770829981282821125e-02
2.916666666666666297e-01,-6.455229966373349226e-03
3.125000000000000000e-01,1.935201574291684629e-02
3.333333333333333148e-01,-1.870857232225366790e-02
3.541666666666666297e-01,-3.660369378224766213e-02
3.750000000000000000e-01,-2.364493297684868572e-02
3.958333333333333148e-01,-8.161378324227169800e-03
4.166666666666666297e-01,2.929148214693162028e-02
4.375000000000000000e-01,-2.564047260496783026e-02
4.583333333333333148e-01,-1.591701684083522694e-02
4.791666666666666297e-01,-5.849631916333100645e-02
5.000000000000000000e-01,-8.776715184116259949e-02
5.208333333333332593e-01,-4.918657866146119995e-02
5.416666666666666297e-01,-3.058340017967947633e-02
5.625000000000000000e-01,-2.049205608271617574e-02
5.833333333333332593e-01,7.113909304136689649e-03
6.041666666666666297e-01,1.369879204241661319e-02
6.250000000000000000e-01,1.819315700590487528e-02
6.458333333333332593e-01,-1.511787009199000442e-02
6.666666666666666297e-01,-2.392939373309288520e-02
6.875000000000000000e-01,-1.617458842990571188e-02
7.083333333333332593e-01,1.558917752367400267e-02
7.291666666666666297e-01,-7.146576156309980554e-03
7.500000000000000000e-01,-1.987460804759003108e-02
7.708333333333332593e-01,-1.341916490603325962e-02
7.916666666666666297e-01,2.185565651375198648e-02
8.125000000000000000e-01,-4.291430754103736644e-03
8.333333333333332593e-01,-2.171310382381272386e-02
8.541666666666666297e-01,-9.213783765888911015e-03
8.750000000000000000e-01,7.504161229855016435e-02
8.958333333333332593e-01,6.472535571296361701e-02
9.166666666666666297e-01,5.525742476679545989e-02
9.375000000000000000e-01,6.333425717700472135e-03
9.583333333333332593e-01,-4.081166287594834019e-03
9.791666666666666297e-01,4.159530342216694043e-03
1.000000000000000000e+00,1.320444591632630171e-02
1.020833333333333259e+00,-1.652954563258830778e-02
1.041666666666666519e+00,-2.681181789294628803e-02
1.062500000000000000e+00,-1.187456745232001731e-02
1.083333333333333259e+00,4.086139612314007574e-02
1.104166666666666519e+00,1.075443322913539890e-02
1.125000000000000000e+00,2.722102186280550562e-03
1.145833333333333259e+00,1.586405264793268322e-02
1.166666666666666519e+00,1.950475584365211901e-02
1.187500000000000000e+00,-5.413977390920879373e-03
1.208333333333333259e+00,-7.498811011312209174e-03
1.229166666666666519e+00,-6.395419437160931864e-03
1.250000000000000000e+00,-4.366223757347742485e-04
1.270833333333333259e+00,6.474753124362474244e-02
1.291666666666666519e+00,3.768414663544351895e-02
1.312500000000000000e+00,3.479336229478269260e-02
1.333333333333333259e+00,-1.878110673470392844e-02
1.354166666666666519e+00,-3.204230527863138889e-02
1.375000000000000000e+00,-4.752077299206750038e-03
1.395833333333333259e+00,9.949558286294937770e-02
1.416666666666666519e+00,9.593428735466803803e-02
1.437500000000000000e+00,1.753195200466006048e-02
1.458333333333333259e+00,3.915302013376217513e-03
1.479166666666666519e+00,1.281509637097199943e-02
1.500000000000000000e+00,-2.050017566415385240e-02
1.520833333333333259e+00,9.844460594604923648e-03
1.541666666666666519e+00,-1.987798357899046506e-02
1.562500000000000000e+00,1.674780593635626785e-02
1.583333333333333259e+00,1.475941372016793818e-02
1.604166666666666519e+00,1.607548746026214032e-02
1.625000000000000000e+00,6.280607684313018260e-03
1.645833333333333259e+00,-2.533386593047691135e-03
1.666666666666666519e+00,8.202161509467202280e-03
1.687500000000000000e+00,-1.405834805957034521e-02
1.708333333333333259e+00,5.552439609625574313e-02
1.729166666666666519e+00,4.610597314041821326e-02
1.750000000000000000e+00,7.470017588025058830e-02
1.770833333333333259e+00,4.420290086435689492e-02
1.791666666666666519e+00,4.442085329337128186e-02
1.812500000000000000e+00,-4.112565475814483618e-03
1.833333333333333259e+00,-1.779807867734843618e-02
1.854166666666666519e+00,-3.587630319329786210e-02
1.875000000000000000e+00,-3.581135551462637234e-02
