0.000000000000000000e+00,-1.515940497614617925e+04
2.083333333333333218e-02,-1.515940930641861451e+04
4.166666666666666435e-02,-1.515940971300942329e+04
6.250000000000000000e-02,-1.515941121741102506e+04
8.333333333333332871e-02,-1.515940913328713577e+04
1.041666666666666574e-01,-1.515940663213711559e+04
1.250000000000000000e-01,-1.515941067583480799e+04
1.458333333333333148e-01,-1.515940917168121268e+04
1.666666666666666574e-01,-1.515940953194782924e+04
1.875000000000000000e-01,-1.515941080148704714e+04
2.083333333333333148e-01,-1.515940902752175680e+04
2.291666666666666574e-01,-1.515940978745799839e+04
2.500000000000000000e-01,-1.515941151065103259e+04
2.708333333333333148e-01,-1.515940885299762886e+04
2.916666666666666297e-01,-1.515940998593940094e+04
3.125000000000000000e-01,-1.515940921847713616e+04
3.333333333333333148e-01,-1.515940831089114727e+04
3.541666666666666297e-01,-1.515941033929133664e+04
3.750000000000000000e-01,-1.515940961593595603e+04
3.958333333333333148e-01,-1.515940747563267541e+04
4.166666666666666297e-01,-1.515940935535597418e+04
4.375000000000000000e-01,-1.515941131424949708e+04
4.583333333333333148e-01,-1.515940988714420018e+04
4.791666666666666297e-01,-1.515940733151787754e+04
5.000000000000000000e-01,-1.515940929616019275e+04
5.208333333333332593e-01,-1.515941146448379368e+04
5.416666666666666297e-01,-1.515940920374723828e+04
5.625000000000000000e-01,-1.515940643180043844e+04
5.833333333333332593e-01,-1.515940955868649871e+04
6.041666666666666297e-01,-1.515941071884300800e+04
6.250000000000000000e-01,-1.515940900909735137e+04
6.458333333333332593e-01,-1.515940524766898488e+04
6.666666666666666297e-01,-1.515940934294571161e+04
6.875000000000000000e-01,-1.515940965311601758e+04
7.083333333333332593e-01,-1.515940962245044466e+04
7.291666666666666297e-01,-1.515940481835025093e+04
7.500000000000000000e-01,-1.515940894612338343e+04
7.708333333333332593e-01,-1.515941135610004494e+04
7.916666666666666297e-01,-1.515941034653250063e+04
8.125000000000000000e-01,-1.515940959585268683e+04
8.333333333333332593e-01,-1.515940923339867550e+04
8.541666666666666297e-01,-1.515941209066728516e+04
8.750000000000000000e-01,-1.515940791894785798e+04
8.958333333333332593e-01,-1.515940977624787411e+04
9.166666666666666297e-01,-1.515940928506323326e+04
9.375000000000000000e-01,-1.515941104707351406e+04
9.583333333333332593e-01,-1.515940956410967556e+04
9.791666666666666297e-01,-1.515940978219047611e+04
1.000000000000000000e+00,-1.515940899308319968e+04
1.020833333333333259e+00,-1.515941142727424813e+04
1.041666666666666519e+00,-1.515940947447854887e+04
1.062500000000000000e+00,-1.515940965993661121e+04
1.083333333333333259e+00,-1.515940884824042587e+04
1.104166666666666519e+00,-1.515941160523490362e+04
1.125000000000000000e+00,-1.515940942991424345e+04
1.145833333333333259e+00,-1.515940899777796767e+04
1.166666666666666519e+00,-1.515940939240639636e+04
1.187500000000000000e+00,-1.515941165118448771e+04
1.208333333333333259e+00,-1.515940894644292894e+04
1.229166666666666519e+00,-1.515940947302996938e+04
1.250000000000000000e+00,-1.515940938992850715e+04
1.270833333333333259e+00,-1.515941163196663729e+04
1.291666666666666519e+00,-1.515940914466418690e+04
1.312500000000000000e+00,-1.515940929188816153e+04
1.333333333333333259e+00,-1.515940943832736411e+04
1.354166666666666519e+00,-1.515941185282622973e+04
1.375000000000000000e+00,-1.515940917215424452e+04
1.395833333333333259e+00,-1.515940965309260355e+04
1.416666666666666519e+00,-1.515940954455623614e+04
1.437500000000000000e+00,-1.515941170301163402e+04
1.458333333333333259e+00,-1.515940906630171594e+04
1.479166666666666519e+00,-1.515940929443975983e+04
1.500000000000000000e+00,-1.515940960012775213e+04
