0.000000000000000000e+00,-5.649371459756678654e-06
2.083333333333333218e-02,-9.440716089761058921e-05
4.166666666666666435e-02,-6.792821890839856032e-05
6.250000000000000000e-02,-8.475710109630175558e-05
8.333333333333332871e-02,-5.968206367043491374e-05
1.041666666666666574e-01,-4.265674322202181500e-05
1.250000000000000000e-01,-5.381129318143866379e-05
1.458333333333333148e-01,-4.074469280325995947e-05
1.666666666666666574e-01,-5.389147374841053300e-05
1.875000000000000000e-01,-6.329341668140108553e-05
2.083333333333333148e-01,-4.349192159555569591e-05
2.291666666666666574e-01,-5.574743015477628705e-05
2.500000000000000000e-01,-7.909128328515651447e-05
2.708333333333333148e-01,-3.079225820654318206e-05
2.916666666666666297e-01,-3.499681346037559918e-05
3.125000000000000000e-01,-5.973787846880320118e-05
3.333333333333333148e-01,7.798709447033671551e-05
3.541666666666666297e-01,1.117870640811655233e-04
3.750000000000000000e-01,8.413537455334608192e-05
3.958333333333333148e-01,1.624130065292848490e-04
4.166666666666666297e-01,1.272044325696713096e-04
4.375000000000000000e-01,1.510063489477486232e-04
4.583333333333333148e-01,6.502962595005630422e-05
4.791666666666666297e-01,1.505136564030338565e-04
5.000000000000000000e-01,9.886626391414429381e-05
5.208333333333332593e-01,1.181081355905471195e-04
5.416666666666666297e-01,1.347969013111971601e-04
5.625000000000000000e-01,1.398031564307332787e-04
5.833333333333332593e-01,1.750824309960574351e-04
6.041666666666666297e-01,6.591786372442196690e-05
6.250000000000000000e-01,1.170449178060889954e-04
6.458333333333332593e-01,1.414565825286986814e-04
6.666666666666666297e-01,1.979576195702875869e-04
6.875000000000000000e-01,1.752648183680372170e-04
7.083333333333332593e-01,1.755521536843703131e-04
7.291666666666666297e-01,2.820210509334388654e-04
7.500000000000000000e-01,3.372398771862658725e-04
7.708333333333332593e-01,2.654879964644519825e-04
7.916666666666666297e-01,4.209283316059108000e-04
8.125000000000000000e-01,3.841448969708794077e-04
8.333333333333332593e-01,5.555169900135063267e-04
8.541666666666666297e-01,5.596193335068495476e-04
8.750000000000000000e-01,5.567581938507022796e-04
8.958333333333332593e-01,6.738331396885678800e-04
9.166666666666666297e-01,7.260574377906227686e-04
9.375000000000000000e-01,7.369283147455901349e-04
9.583333333333332593e-01,7.707088801013269345e-04
